#  1: step
#  2: pseudo-time
#  3: dt
#  4: CFL
#  5: eta
#  6: nRestarts
#  7: nIters
#  8: nFnCalls
#  9: wall-clock, s
#  10: global-residual-abs
# 11: global-residual-rel
#  12: mass-abs
# 13: mass-rel
# 14: x-mom-abs
# 15: x-mom-rel
# 16: y-mom-abs
# 17: y-mom-rel
# 18: energy-abs
# 19: energy-rel
# 20: mass-balance
# 21: linear-solve-residual
# 22: omega
# 23: PC
    1200  5.8134226119239041e-01  3.6750208830490806e-04 1.0000000000000000e+00 1.0000000000000000e-02   0   4  7470 36.44300000 8.7489812332625617e+04  1.0530442842496552e+00  1.3881975086734726e+03  2.2362882700050184e+00  1.0104300441894269e+04  2.3554292774441867e+00  2.7369780560062186e+03  6.2661918688030844e+09 2.9274901829168113e+04  1.8820169702888885e+00  6.0728109294343469e-02 7.2683683190520824e-03 1.0000000000000000e+00 1 
    1220  5.8869228948328978e-01  3.6750065879766604e-04 1.0000000000000000e+00 1.0000000000000000e-02   0   4  7599 37.09900000 4.7555360979801037e+04  5.7238551243907676e-01  9.7273055813236886e+02  1.5670003176316891e+00  5.2527167393287518e+03  1.2244690134744878e+00  1.7055808236637629e+03  3.9048528961987615e+09 1.8524438402921987e+04  1.1908940854119019e+00  1.0891728004754353e-01 2.2515780783581040e-03 1.0000000000000000e+00 1 
    1240  7.3854659095617481e-01  2.9492824331292123e-02 8.0275659711792500e+01 1.0000000000000000e-02   0  43  8467 42.03700000 4.6240448455319228e+02  5.5655897125357796e-03  6.3342619479350040e+00  1.0204049211154498e-02  4.0356210895043766e+01  9.4074994321009936e-03  3.3311403303976590e+01  7.6265004779170230e+07 1.6145706611605027e+02  1.0379708194297177e-02  1.8049693696564617e-05 9.4019735866008661e-03 1.0000000000000000e+00 1 
    1260  8.2698047750473691e-01  1.8259331011036947e-03 4.9889122004945561e+00 1.0000000000000000e-02   0  17  8986 44.52700000 2.1450455511749360e+03  2.5818182676311259e-02  2.5640729984432468e+01  4.1305407436831552e-02  1.6471555563061710e+02  3.8397100760605228e-02  3.0250670830314885e+01  6.9257591293719560e+07 6.1167460854681440e+02  3.9323171783720030e-02  6.1708327216969394e-05 8.5135485035241661e-03 1.0000000000000000e+00 1 
    1280  8.5798099424892804e-01  1.9748972498965598e-03 5.3715464856229032e+00 1.0000000000000000e-02   0   9  9253 45.87000000 1.7149446779495349e+03  2.0641405470767996e-02  1.9544726514432043e+01  3.1485175828075355e-02  1.2853434399269588e+02  2.9962841934331925e-02  1.4883220669338074e+01  3.4074484497655883e+07 5.0398827160165308e+02  3.2400261682033110e-02  2.3983909731617459e-04 9.8998302860090290e-03 1.0000000000000000e+00 1 
    1300  8.9508609845953102e-01  1.7610565512711093e-03 4.8002166862561362e+00 1.0000000000000000e-02   0  15  9529 47.25900000 2.5169877983300034e+03  3.0294951422237110e-02  4.9072890972499991e+01  7.9052966001864400e-02  3.1144261217580589e+02  7.2600874368405358e-02  9.8012200587022406e+01  2.2439465782859796e+08 1.2615652418069681e+03  8.1103165027241617e-02  1.1723234285909712e-04 8.9306689135950496e-03 1.0000000000000000e+00 1 
    1320  9.5290798076967009e-01  4.4891965755929127e-03 1.2215982755887930e+01 1.0000000000000000e-02   0  19  9873 49.07100000 3.0208661346548126e+02  3.6359728427435905e-03  1.9436124166247817e+00  3.1310225105413802e-03  1.3717725005987788e+01  3.1977603283710799e-03  1.5018915742400454e+00  3.4385152448242549e+06 4.8119974941629479e+01  3.0935239331798710e-03  2.5326340624043375e-04 9.9828010969758990e-03 1.0000000000000000e+00 1 
    1340  1.3240618963003168e+00  1.3010329766152136e-02 3.5410764909150274e+01 1.0000000000000000e-02   0  33 10740 54.07900000 2.6605176904926259e+02  3.2022504934252774e-03  4.4613599080587436e+00  7.1869361300007685e-03  2.7835134270331704e+01  6.4886916792468215e-03  1.1661315122985767e+01  2.6698072292852111e+07 1.1434048568169862e+02  7.3506902157951803e-03  1.4486213183895202e-05 9.6351330313929357e-03 1.0000000000000000e+00 1 
    1360  1.4053928283289030e+00  1.5945896541373703e-03 4.3578680712011160e+00 1.0000000000000000e-02   0  12 11205 56.70400000 2.4951681488362792e+03  3.0032325905378743e-02  2.3570273427881261e+01  3.7970047963816152e-02  1.5033797126257821e+02  3.5045519584436850e-02  3.5981066435411975e+01  8.2377082064530015e+07 5.4995789833886238e+02  3.5355544611490236e-02  5.9989072790589404e-05 7.2969452449169175e-03 1.0000000000000000e+00 1 
    1380  1.4381320057775768e+00  1.9812601442009271e-03 5.3905153648163688e+00 1.0000000000000000e-02   0  10 11468 57.98300000 1.6339629845606371e+03  1.9666694163492322e-02  2.3135113910215434e+01  3.7269036674819497e-02  1.4470194910326566e+02  3.3731697645084435e-02  3.0982719893646536e+01  7.0933585691317052e+07 5.7079305218806303e+02  3.6694989346492089e-02  2.8076698997669958e-04 8.3459829563242299e-03 1.0000000000000000e+00 1 
    1400  1.4703434885277831e+00  1.2975047433647939e-03 3.5358100332643372e+00 1.0000000000000000e-02   0  10 11749 59.33600000 2.1863483263763196e+03  2.6315310858322987e-02  3.2646078713724066e+01  5.2590530117666345e-02  2.0778236655467649e+02  4.8436472404394686e-02  5.3518058111993639e+01  1.2252725952244300e+08 7.7139450146812999e+02  4.9591201057558314e-02  1.2438556977434345e-04 7.3700024834575193e-03 1.0000000000000000e+00 1 
    1420  1.5175133091988249e+00  3.8723194971783418e-03 1.0536871811627371e+01 1.0000000000000000e-02   0  17 12062 60.90100000 4.5330763248592132e+02  5.4560982435441141e-03  3.2394798860849554e+00  5.2185735998702080e-03  2.2755304341886418e+01  5.3045245806234058e-03  2.5959645663495667e+00  5.9433476354198512e+06 7.9803234940098150e+01  5.1303687820251787e-03  1.1248918148543119e-04 8.9543933255860891e-03 1.0000000000000000e+00 1 
    1440  1.8308602875432003e+00  1.9770994413516870e-02 5.3807158791045225e+01 1.0000000000000000e-02   0  42 12847 64.96000000 6.7039256124760129e+01  8.0689743868843367e-04  1.0368831802420009e+00  1.6703456668471081e-03  6.8089056316772112e+00  1.5872346397887251e-03  2.2285347832795410e+00  5.1021331748300195e+06 2.7345085178070985e+01  1.7579534394150747e-03  7.9770727019479182e-06 9.2587368751293735e-03 1.0000000000000000e+00 1 
    1460  1.9593761459204118e+00  3.1791762023904513e-03 8.6663042931139369e+00 1.0000000000000000e-02   0  32 13447 67.94000000 7.3230717281909324e+02  8.8141906136493357e-03  8.5673468962900738e+00  1.3801391552377381e-02  5.4893898437517414e+01  1.2796402509636420e-02  6.8369085692168481e+00  1.5652803934676269e+07 2.0280508052573273e+02  1.3037878160532148e-02  1.0048886140645585e-04 8.3741127506552840e-03 1.0000000000000000e+00 1 
    1480  1.9825606958383932e+00  7.8402266992088591e-04 2.1360348702668062e+00 1.0000000000000000e-02   0   9 13701 69.10700000 3.0029139710368813e+03  3.6143652717776080e-02  3.1337725829572264e+01  5.0482865905927640e-02  2.0058312743367324e+02  4.6758246514492938e-02  4.0221611722632993e+01  9.2085625521706790e+07 7.7090014273465147e+02  4.9559419857018464e-02  2.4127250709993220e-05 6.8831929684292610e-03 1.0000000000000000e+00 1 
    1500  2.0032249185536570e+00  1.2018624374443845e-03 3.2687026550431728e+00 1.0000000000000000e-02   0   8 13906 70.06700000 1.6499899393753440e+03  1.9859597688046585e-02  1.8975124495469284e+01  3.0567587152386978e-02  1.3132208427480279e+02  3.0612696431052938e-02  9.9205352369250885e+00  2.2712632678722955e+07 4.8725901694338660e+02  3.1324775883622265e-02  2.2246015023341670e-04 9.5001474771579629e-03 1.0000000000000000e+00 1 
    1520  2.0274230720065893e+00  1.2995523410430608e-03 3.5411233598219622e+00 1.0000000000000000e-02   0  10 14117 71.08900000 1.4602147128813349e+03  1.7575426397429043e-02  2.1342682181215412e+01  3.4381555588516521e-02  1.4180630163742995e+02  3.3056688736015631e-02  1.8964892543114125e+01  4.3419294205008402e+07 5.3571372612901030e+02  3.4439819121338498e-02  8.5225003779498820e-05 7.6637267883192684e-03 1.0000000000000000e+00 1 
    1540  2.0486828795102840e+00  1.2555870217895763e-03 3.4215927923858862e+00 1.0000000000000000e-02   0  11 14346 72.21500000 1.5259837130168544e+03  1.8367034789617775e-02  1.3590375853953526e+01  2.1893136903982452e-02  8.5970568772286185e+01  2.0040733730083866e-02  1.2635996297225820e+01  2.8929562324456725e+07 2.9950531433426943e+02  1.9254516635378943e-02  1.5914983705478392e-04 7.4971524413273349e-03 1.0000000000000000e+00 1 
    1560  2.0803094375586477e+00  2.2137231368163069e-03 6.0230357286405667e+00 1.0000000000000000e-02   0  12 14591 73.47300000 6.5841110104992163e+02  7.9247632171293610e-03  4.9978895379371773e+00  8.0512475196342272e-03  3.1107710685175558e+01  7.2515670850726854e-03  3.1060703247134605e+00  7.1112125177396089e+06 1.0892784668255723e+02  7.0027239438713558e-03  1.3817596036913571e-04 8.9850802896519408e-03 1.0000000000000000e+00 1 
    1580  2.1923319768381839e+00  1.0281421971992291e-02 2.7974830358663624e+01 1.0000000000000000e-02   0  32 15065 75.74500000 3.8206999243279981e+01  4.5986682447669912e-04  4.3115932807444834e-01  6.9456726571818790e-04  2.7525468163875089e+00  6.4165049289047736e-04  6.3877808294693172e-01  1.4624545566040853e+06 1.0357403476106020e+01  6.6585395312031238e-04  1.7690432220662800e-05 9.4061346808873899e-03 1.0000000000000000e+00 1 
    1600  2.4656357749056923e+00  5.3833445427967962e-03 1.4652268616702290e+01 1.0000000000000000e-02   0  23 15870 79.80400000 1.8856510972487177e+02  2.2696060913898887e-03  2.7321099438206615e+00  4.4012364102054722e-03  1.7777973894194567e+01  4.1442512962504502e-03  2.4478723151348976e+00  5.6042968862340143e+06 6.4768767666431401e+01  4.1638370165761199e-03  1.0444967344369616e-05 9.7504396030411583e-03 1.0000000000000000e+00 1 
    1620  2.5294997939449013e+00  2.1742974048103068e-03 5.9268360352322897e+00 1.0000000000000000e-02   0  13 16291 81.85200000 7.3895511195194581e+02  8.8942064934328553e-03  8.6854515079086347e+00  1.3991649751189789e-02  5.5767052255430585e+01  1.2999944761596546e-02  7.2421268340748215e+00  1.6580533475938531e+07 2.0490246290845931e+02  1.3172714111836464e-02  1.0860020310254903e-04 9.1286297874143014e-03 1.0000000000000000e+00 1 
    1640  2.5535196464020467e+00  7.8275324988443776e-04 2.1323488265338448e+00 1.0000000000000000e-02   0   9 16533 82.96600000 3.0131486556450664e+03  3.6266839359059201e-02  3.1310898632234039e+01  5.0439649183271283e-02  2.0032077769202198e+02  4.6697089755945539e-02  3.9704938208907400e+01  9.0902724049980164e+07 7.6948128887903965e+02  4.9468204964131596e-02  2.8417300958816227e-05 8.8585230826013547e-03 1.0000000000000000e+00 1 
    1660  2.5741833657514706e+00  1.2004153153262363e-03 3.2647183452158783e+00 1.0000000000000000e-02   0   9 16743 83.98700000 1.6493537085770201e+03  1.9851939891238297e-02  1.9194516317449335e+01  3.0921011902801523e-02  1.3288794888884257e+02  3.0977717579981849e-02  9.7612154168035588e+00  2.2347876900285531e+07 4.9451977913951879e+02  3.1791553799739400e-02  1.9784162701541597e-04 8.0425055488207615e-03 1.0000000000000000e+00 1 
    1680  2.5984108792990237e+00  1.3002903801404473e-03 3.5430989742883088e+00 1.0000000000000000e-02   0  10 16952 84.95600000 1.4711180942146427e+03  1.7706661601687820e-02  2.1487641050105339e+01  3.4615074101628902e-02  1.4246892319793918e+02  3.3211153484215120e-02  2.0772321921397165e+01  4.7557324924246028e+07 5.3875745819989572e+02  3.4635493745419098e-02  7.7427091472515031e-05 6.9337091357260586e-03 1.0000000000000000e+00 1 
    1700  2.6196323319240484e+00  1.2573731011718563e-03 3.4265197064178001e+00 1.0000000000000000e-02   0  10 17179 86.00900000 1.5852247701527260e+03  1.9080071598665465e-02  1.4546729778871830e+01  2.3433755620631595e-02  9.3491707259114293e+01  2.1793998084549761e-02  3.4567347739041473e+01  7.9140434777376309e+07 3.8631191332388249e+02  2.4835115791094594e-02  1.5911959386394336e-04 9.2912672943404242e-03 1.0000000000000000e+00 1 
    1720  2.6510806581221069e+00  2.2009262920781032e-03 5.9881746679360903e+00 1.0000000000000000e-02   0  12 17424 87.19800000 6.6394852700908609e+02  7.9914127458034466e-03  4.9870952748979134e+00  8.0338587232509796e-03  3.1048866511567383e+01  7.2378498277404476e-03  3.1422378442790246e+00  7.1940164761123024e+06 1.0881308438795847e+02  6.9953461365179952e-03  1.4128118366429909e-04 8.7211650110335538e-03 1.0000000000000000e+00 1 
    1740  2.7650862350450809e+00  1.3929769250273720e-02 3.7901543176597720e+01 1.0000000000000000e-02   0  35 17890 89.51400000 3.7546090771565382e+01  4.5191200242375819e-04  4.3689818169235706e-01  7.0381215410677796e-04  2.7891818822284811e+00  6.5019055037977597e-04  4.2460640965503343e-01  9.7211785303988447e+05 1.0498349658265582e+01  6.7491506315475931e-04  1.7237788343171800e-05 9.0829388976874596e-03 1.0000000000000000e+00 1 
    1760  3.0475732203872292e+00  4.7352828488838421e-03 1.2888966199423788e+01 1.0000000000000000e-02   0  22 18657 93.56500000 2.7302769622143416e+02  3.2862141006172632e-03  4.0674779533103429e+00  6.5524200833524792e-03  2.6213012492895139e+01  6.1105563349817017e-03  4.9306435025025346e+00  1.1288493218112212e+07 9.4721848373068397e+01  6.0894525671005943e-03  1.5751580731304671e-05 8.0813720517221941e-03 1.0000000000000000e+00 1 
    1780  3.1051096254832347e+00  2.0331315662196130e-03 5.5440681528620468e+00 1.0000000000000000e-02   0  13 19050 95.53500000 8.3015721144848578e+02  9.9919325832005194e-03  9.3657113411958228e+00  1.5087500360509341e-02  6.0366653821822347e+01  1.4072165075744906e-02  1.0674869093962744e+01  2.4439647139419638e+07 2.2868673123403590e+02  1.4701750720596003e-02  1.0214229851390755e-04 7.1780962344097955e-03 1.0000000000000000e+00 1 
    1800  3.1264985847068831e+00  8.1131414064775911e-04 2.2103828034816031e+00 1.0000000000000000e-02   0   8 19289 97.04800000 2.7243386141876563e+03  3.2790665902035804e-02  2.4862802121869183e+01  4.0052220521359601e-02  1.5867004936322311e+02  3.6987823340453363e-02  3.7218608474290946e+01  8.5210380579404101e+07 6.0241466993513882e+02  3.8727871354953335e-02  2.8553672427822363e-05 9.6675990573096664e-03 1.0000000000000000e+00 1 
    1820  3.1479844983292296e+00  1.2016599268345161e-03 3.2682546199092255e+00 1.0000000000000000e-02   0   7 19495 98.30000000 1.7022933026245573e+03  2.0489131073113391e-02  1.8728990534443927e+01  3.0171082702226387e-02  1.2389782868647617e+02  2.8882016600565361e-02  1.4505801407540289e+01  3.3210399561272468e+07 4.8691904790371939e+02  3.1302920045957625e-02  2.4938434974930423e-04 8.4802557305887274e-03 1.0000000000000000e+00 1 
    1840  3.1723327720521541e+00  1.2341103737663474e-03 3.3637724399697260e+00 1.0000000000000000e-02   0  10 19700 99.48000000 1.7118723220449820e+03  2.0604426001522253e-02  2.0078502319582057e+01  3.2345051000312271e-02  1.2849616011406107e+02  2.9953940830670170e-02  2.3214064851865583e+01  5.3147588851657599e+07 4.6964818384188675e+02  3.0192615408709073e-02  9.4365759288672635e-05 6.4987394355445352e-03 1.0000000000000000e+00 1 
    1860  3.1935924638132898e+00  1.2675683326701878e-03 3.4557714068180867e+00 1.0000000000000000e-02   0   9 19927 100.80200000 1.5399764555004083e+03  1.8535454141544866e-02  1.3293533550070867e+01  2.1414944890190128e-02  8.8188791185836493e+01  2.0557827025835057e-02  2.5198422089433674e+01  5.7690688186912723e+07 3.4487709991182930e+02  2.2171365714073289e-02  2.0001699885408009e-04 9.7479220153063300e-03 1.0000000000000000e+00 1 
    1880  3.2273899461298847e+00  2.4028259289772219e-03 6.5380749238474234e+00 1.0000000000000000e-02   0  13 20179 102.08700000 5.7412463744111096e+02  6.9102750570058718e-03  4.0999460654814364e+00  6.6047239219228322e-03  2.8332295976269840e+01  6.6045858219957333e-03  2.1626743774142554e+00  4.9513486485151378e+06 9.9514644723148137e+01  6.3975705624614359e-03  7.8901279164211857e-05 7.5090910480367411e-03 1.0000000000000000e+00 1 
    1900  3.3699742008298230e+00  1.9160522679653957e-02 5.2134548444664148e+01 1.0000000000000000e-02   0  40 20704 104.60400000 2.7924034130060498e+01  3.3609906970719452e-04  3.7168913523501168e-01  5.9876497978205117e-04  2.3706893003784226e+00  5.5263509017237542e-04  7.5527336265992950e-01  1.7291654178364594e+06 8.8754116767544708e+00  5.7058006518434599e-04  1.2848359185468894e-05 9.7703782779481625e-03 1.0000000000000000e+00 1 
    1920  3.6070077550094388e+00  1.8694609872994439e-03 5.0916442187127018e+00 1.0000000000000000e-02   0  21 21492 108.62300000 6.1552907949565781e+02  7.4086269209042883e-03  6.8492404235663713e+00  1.1033643211405925e-02  5.0733460368308926e+01  1.1826556285094636e-02  1.1557967662371951e+01  2.6461462789922915e+07 1.8501482924773347e+02  1.1894183298418596e-02  1.0778757406182393e-05 9.3796102672631162e-03 1.0000000000000000e+00 1 
    1940  3.6608419122028533e+00  2.0960295060701950e-03 5.7090807504332099e+00 1.0000000000000000e-02   0  23 21866 110.41600000 6.0721775872046408e+02  7.3085902583085519e-03  4.5711820429842822e+00  7.3638518430649523e-03  3.1780597355792708e+01  7.4084247491423465e-03  5.3667997805680283e+00  1.2287053991058066e+07 1.2250992876706782e+02  7.8758851631324615e-03  1.5080316941484817e-04 8.5669389022760226e-03 1.0000000000000000e+00 1 
    1960  3.6901884185823044e+00  8.4779433977774351e-04 2.3161353553538322e+00 1.0000000000000000e-02   0   7 22134 111.68800000 2.2523005537418353e+03  2.7109124608851416e-02  2.1719648556904843e+01  3.4988821830440650e-02  1.3856946901573454e+02  3.2302145621707905e-02  2.3791372389254811e+01  5.4469309275629789e+07 5.0994134354948869e+02  3.2782971161182048e-02  4.1017674430321449e-05 9.1428483241496571e-03 1.0000000000000000e+00 1 
    1980  3.7051190039454935e+00  9.1514536364099830e-04 2.4895615264472695e+00 1.0000000000000000e-02   0   9 22326 112.57400000 1.9864023102976630e+03  2.3908721979270121e-02  1.8770401671739410e+01  3.0237793123476134e-02  1.2738898889319880e+02  2.9695846415944541e-02  2.3066565921792911e+01  5.2809896485344954e+07 4.9014348644785042e+02  3.1510211878911336e-02  4.6020645911859503e-05 6.6169171302330647e-03 1.0000000000000000e+00 1 
    2000  3.7249615859563856e+00  1.0172129156725902e-03 2.7674310096487997e+00 1.0000000000000000e-02   0   6 22514 113.44000000 1.6705325360674735e+03  2.0106852350658611e-02  2.1468567173967571e+01  3.4584347432546216e-02  1.3563389965071039e+02  3.1617830456288118e-02  2.3155876021651995e+01  5.3014368063153505e+07 5.2122267701431997e+02  3.3508222475505715e-02  3.1392634270432929e-04 8.7914028562603112e-03 1.0000000000000000e+00 1 
    2020  3.7460261760444125e+00  9.8657256274885773e-04 2.6894466516321289e+00 1.0000000000000000e-02   0   9 22708 114.38000000 1.9119676442993691e+03  2.3012811958552135e-02  2.2408750216904977e+01  3.6098915998936790e-02  1.4392947270042092e+02  3.3551624462793528e-02  2.2712139835587369e+01  5.1998453421488754e+07 5.2578582146227643e+02  3.3801576671500896e-02  9.3980587030140228e-05 6.7179324747264320e-03 1.0000000000000000e+00 1 
    2040  3.7637891358085640e+00  1.0651922151477134e-03 2.9030481514235111e+00 1.0000000000000000e-02   0   9 22921 115.35700000 1.5522625616406003e+03  1.8683332088721458e-02  1.3778063282909141e+01  2.2195488113503005e-02  8.7250062045303963e+01  2.0338998407870307e-02  3.2155113670621056e+01  7.3617730102409989e+07 3.0255632026027735e+02  1.9450658879090168e-02  1.7124642597243778e-04 9.8285939220784189e-03 1.0000000000000000e+00 1 
    2060  3.7894475416188578e+00  1.6974823410371011e-03 4.6178774755448222e+00 1.0000000000000000e-02   0  11 23147 116.43700000 7.7800248900137854e+02  9.3641882675452332e-03  4.9117871667009858e+00  7.9125426728007906e-03  3.2897254371083356e+01  7.6687304122413690e-03  3.1649378584194143e+00  7.2459871682835743e+06 1.1673166456714154e+02  7.5044136771977464e-03  8.6005039135361727e-05 7.0598058545303629e-03 1.0000000000000000e+00 1 
    2080  3.8555876522139445e+00  5.8727362619853474e-03 1.5978987056244216e+01 1.0000000000000000e-02   0  24 23492 118.02000000 1.2471338489432873e+02  1.5010743951890577e-03  1.3218452567714485e+00  2.1293994723448743e-03  7.7868649752391157e+00  1.8152082717311226e-03  1.6515840606800025e+00  3.7812296627541166e+06 2.9598982036618629e+01  1.9028513510057151e-03  5.3379428236466353e-05 8.7550662134100402e-03 1.0000000000000000e+00 1 
    2100  4.1326732528251773e+00  9.5733219508476585e-03 2.6055355763143137e+01 1.0000000000000000e-02   0  32 24288 122.06200000 6.9616415278428931e+01  8.3791662416862235e-04  1.0332661302043349e+00  1.6645188543649397e-03  6.6595974376687694e+00  1.5524291731903994e-03  1.9166043177832872e+00  4.3879819808753449e+06 2.3748039305716627e+01  1.5267075273302903e-03  1.1722672355718444e-05 9.0019618280758485e-03 1.0000000000000000e+00 1 
    2120  4.2227573010922468e+00  2.4352977731966138e-03 6.6306614642657040e+00 1.0000000000000000e-02   0  17 24758 124.38000000 5.0686088967628228e+02  6.1006755935658335e-03  5.1036885088838684e+00  8.2216821993022337e-03  3.3349917260450546e+01  7.7742513662707275e-03  3.7418066674316846e+00  8.5667031427746005e+06 1.3256445455092506e+02  8.5222677970982156e-03  6.5692467332567617e-05 7.9766327279485634e-03 1.0000000000000000e+00 1 
    2140  4.2585453531896027e+00  9.8964451577472569e-04 2.7025645360188051e+00 1.0000000000000000e-02   0   8 25059 125.80700000 1.9251577689134895e+03  2.3171570846737113e-02  2.6890774025138374e+01  4.3319140214591371e-02  1.7222699991959149e+02  4.0148105285449341e-02  2.2153257708518943e+01  5.0718917170706481e+07 6.3466018763750412e+02  4.0800862474982880e-02  6.2635360249307936e-05 9.1702017895397021e-03 1.0000000000000000e+00 1 
    2160  4.2735349667392457e+00  7.9000554075541233e-04 2.1524842020067085e+00 1.0000000000000000e-02   0   7 25251 126.78900000 2.3406876071728843e+03  2.8172968260308497e-02  2.6287114451211917e+01  4.2346687220105053e-02  1.5938964464076179e+02  3.7155569320926937e-02  3.1765184966210615e+01  7.2725005342842504e+07 5.9538370683122753e+02  3.8275866700719037e-02  2.1278035964078512e-05 9.0054831471716237e-03 1.0000000000000000e+00 1 
    2180  4.2927856264825950e+00  1.0285798817776734e-03 2.7975392362898983e+00 1.0000000000000000e-02   0   7 25447 127.69900000 1.7244683650973118e+03  2.0756034409253082e-02  1.9933980395788872e+01  3.2112236374930832e-02  1.3151876630336167e+02  3.0658545286308063e-02  1.5380820154460608e+01  3.5213716812928908e+07 5.1613704559127586e+02  3.3181278778182464e-02  2.5370766203480777e-04 6.0959794449131277e-03 1.0000000000000000e+00 1 
    2200  4.3135734517577200e+00  1.1261218539166825e-03 3.0682471173309684e+00 1.0000000000000000e-02   0   9 25630 128.54500000 1.4607786135626709e+03  1.7582213614975101e-02  2.2809182673346694e+01  3.6743984441773576e-02  1.5083820155731911e+02  3.5162129050720331e-02  1.6380456112751595e+01  3.7502339734059095e+07 5.6709857068629128e+02  3.6457479519018475e-02  8.4668525138109629e-05 6.3738920417722202e-03 1.0000000000000000e+00 1 
    2220  4.3315499848340586e+00  8.8841756965483683e-04 2.4198820290192415e+00 1.0000000000000000e-02   0   9 25840 129.56900000 1.8794293798601486e+03  2.2621175121375521e-02  1.6283221404793636e+01  2.6231121146608992e-02  1.0246079677878689e+02  2.3884796568635028e-02  1.8377344738957383e+01  4.2074129136965305e+07 3.5962546744748943e+02  2.3119504776951873e-02  1.0753052429346432e-04 8.1037725578624164e-03 1.0000000000000000e+00 1 
    2240  4.3547915420385515e+00  1.4172515934538854e-03 3.8555746022324588e+00 1.0000000000000000e-02   0  10 26060 130.75700000 1.0121736136434971e+03  1.2182717165552028e-02  6.3589921636684537e+00  1.0243887844356090e-02  4.0206251249706817e+01  9.3725421046647189e-03  4.1495653897819196e+00  9.5002489506474454e+06 1.4099162235239604e+02  9.0640312812728489e-03  1.4192027934689655e-04 6.8127501131638778e-03 1.0000000000000000e+00 1 
    2260  4.4034507273707106e+00  4.5183124069105227e-03 1.2294334309984629e+01 1.0000000000000000e-02   0  20 26356 132.42300000 1.8401875549578517e+02  2.2148852935338784e-03  1.6949596930716515e+00  2.7304605116093826e-03  9.9693666209807876e+00  2.3239746434371399e-03  2.0894696042829524e+00  4.7837495137152411e+06 3.7649506817137826e+01  2.4204013105267545e-03  1.6456658524521828e-04 8.8115153291811119e-03 1.0000000000000000e+00 1 
    2280  4.6478983477819513e+00  1.7165527416884197e-02 4.6713090786868150e+01 1.0000000000000000e-02   0  49 27093 136.87600000 3.3592665863319915e+01  4.0432781642721740e-04  5.8382451156839943e-01  9.4050010809299022e-04  3.6873763910323274e+00  8.5957007695287521e-04  6.2798655553441707e-01  1.4377478253331236e+06 1.3618496672116581e+01  8.7550223041941717e-04  3.3324478436735916e-06 9.5070442523100488e-03 1.0000000000000000e+00 1 
    2300  4.7837928514063970e+00  2.8921108302760947e-03 7.8732073768702975e+00 1.0000000000000000e-02   0  16 27639 139.61800000 4.1071915210114588e+02  4.9434950655470990e-03  3.8468287668240397e+00  6.1969698074065271e-03  2.4303945115952491e+01  5.6655306532808428e-03  4.1385591696909545e+00  9.4750506898543369e+06 8.9121395201058675e+01  5.7294121484328595e-03  3.6546015555583011e-05 9.0724390281573565e-03 1.0000000000000000e+00 1 
    2320  4.8259045618492884e+00  1.4525718912026977e-03 3.9627075620237582e+00 1.0000000000000000e-02   0  10 27954 141.15600000 1.1828248347703927e+03  1.4236708232816996e-02  1.8956443897460456e+01  3.0537494026630155e-02  1.2211123308523752e+02  2.8465540506024213e-02  1.3637247978523430e+01  3.1221884372930706e+07 4.4877723190195275e+02  2.8850869295733095e-02  8.8434394945435812e-05 9.6156918372490054e-03 1.0000000000000000e+00 1 
    2340  4.8425635935927263e+00  6.7864090642866671e-04 1.8485164910682546e+00 1.0000000000000000e-02   0   7 28163 142.17100000 2.8263568007920039e+03  3.4018576505898894e-02  2.7592817562425545e+01  4.4450082834542007e-02  1.7633555705281623e+02  4.1105857463870854e-02  3.5616055151156232e+01  8.1541404651477531e+07 6.7127209663000895e+02  4.3154558977217213e-02  2.4433340503726697e-05 9.6112406421023314e-03 1.0000000000000000e+00 1 
    2360  4.8605906674777293e+00  1.0100031633851990e-03 2.7468321462858545e+00 1.0000000000000000e-02   0   8 28354 143.14300000 1.6875540677592248e+03  2.0311726794657033e-02  2.0648498674869050e+01  3.3263274924004486e-02  1.4282652205518502e+02  3.3294513913052437e-02  1.1135896932263014e+01  2.5495150264594290e+07 5.4616361210204968e+02  3.5111618564206269e-02  1.5586491603980512e-04 8.1398657319064673e-03 1.0000000000000000e+00 1 
    2380  4.8811281032992166e+00  1.0308031879339033e-03 2.8072594513202582e+00 1.0000000000000000e-02   0   8 28535 143.99500000 1.6227325620255383e+03  1.9531522628144494e-02  2.5719398974081304e+01  4.1432137630241096e-02  1.6676601093058747e+02  3.8875085602150118e-02  1.9955754800221090e+01  4.5687830119997643e+07 6.1318359803308465e+02  3.9420181291650078e-02  3.0161589638311170e-05 6.0368063052119664e-03 1.0000000000000000e+00 1 
    2400  4.9001123546490204e+00  8.5177555917416968e-04 2.3205513477767123e+00 1.0000000000000000e-02   0   9 28743 145.01500000 2.0868353914943746e+03  2.5117553948204859e-02  2.2139881157118179e+01  3.5665786908290996e-02  1.3903892748394253e+02  3.2411581819386318e-02  4.0189316378405522e+01  9.2011686739861503e+07 5.1431624055761279e+02  3.3064223356683936e-02  7.3262817215757892e-05 7.3107951435880158e-03 1.0000000000000000e+00 1 
